Customer_ID,Product_ID,Transaction_ID,Age,Gender,Income_Bracket,Location,Engagement_Score,Discount_Sensitivity,Purchase_Date,Order_Value,Payment_Method,Repeat_Purchase_Score,Return_Rate,Session_ID,Time_Spent_Per_Product,Purchase_Probability_Score
CUST4893,PROD5254,TXN589618,29.0,Other,Middle Income,Medan,0.83,0.72,2022-07-22 06:59:07,793787.07,E-Wallet,0.87,0.11,SESSION530757,165.77,0.99
CUST4894,PROD5285,TXN573249,34.0,Female,Middle Income,Bali,0.58,0.6,2024-06-11 04:58:38,553670.1,Cash,0.5,0.48,SESSION198229,239.22,0.41
CUST4894,PROD1083,TXN116772,34.0,Female,Middle Income,Bali,0.36,0.6,2022-10-07 03:23:26,615189.52,Cash,0.55,0.16,SESSION579135,81.47,0.26
CUST4896,PROD5588,TXN555895,61.0,Female,Low Income,Medan,0.42,0.8,2024-04-06 14:05:55,1341671.69,Cash,0.94,0.3,SESSION712272,141.96,0.53
CUST4900,PROD1286,TXN383488,60.0,Other,High Income,Medan,0.83,0.46,2020-09-19 04:51:10,1226064.39,E-Wallet,0.55,0.2,SESSION858882,233.19,0.93
CUST4900,PROD5847,TXN316108,60.0,Other,High Income,Medan,0.86,0.74,2023-12-24 21:51:33,1322706.56,E-Wallet,0.3,0.11,SESSION667507,74.55,0.37
CUST4902,PROD3657,TXN682869,19.0,Other,Middle Income,Jakarta,0.19,0.67,2020-06-29 17:54:32,743440.28,Cash,0.19,0.43,SESSION706142,56.35,0.92
CUST4907,PROD3071,TXN116511,54.0,Other,Low Income,Bandung,0.21,0.92,2022-04-10 00:05:25,1562798.24,Cash,0.2,0.4,SESSION291863,74.56,0.14
CUST4907,PROD2597,TXN675028,54.0,Other,Low Income,Bandung,0.21,0.29,2020-12-08 21:50:31,2417736.23,Cash,0.71,0.29,SESSION932672,78.52,0.38
CUST4907,PROD5590,TXN581578,54.0,Other,Low Income,Bandung,0.43,0.39,2022-01-24 06:04:53,403330.07,Cash,0.91,0.29,SESSION933191,151.45,0.8
CUST4909,PROD3370,TXN653536,59.0,Female,High Income,Medan,0.81,0.72,2021-12-20 05:43:39,2250042.75,Cash,0.92,0.34,SESSION121843,295.15,0.03
CUST4911,PROD5782,TXN294810,62.0,Male,Middle Income,Bali,0.49,0.43,2020-12-08 09:10:44,626120.52,Cash,0.62,0.02,SESSION394728,272.33,0.2
CUST4911,PROD2719,TXN948381,62.0,Male,Middle Income,Bali,0.35,0.43,2021-03-30 21:33:36,1307087.94,Cash,0.59,0.29,SESSION471814,181.74,0.41
CUST4911,PROD3726,TXN161388,62.0,Male,Middle Income,Bali,0.93,0.88,2022-08-15 02:39:59,414454.3,Cash,0.04,0.29,SESSION438915,104.81,0.62
CUST4918,PROD4004,TXN319688,46.0,Female,High Income,Bandung,0.8,0.56,2021-01-15 08:27:31,651167.6,E-Wallet,0.72,0.35,SESSION178676,239.72,0.25
CUST4919,PROD3018,TXN460202,53.0,Female,Middle Income,Surabaya,0.5,0.23,2024-08-13 19:00:13,1705708.95,E-Wallet,0.72,0.36,SESSION966210,19.61,0.93
CUST4919,PROD4975,TXN476533,53.0,Female,Middle Income,Surabaya,0.45,0.52,2021-02-22 15:02:10,2575036.65,Cash,0.54,0.19,SESSION746524,250.67,0.01
CUST4922,PROD1072,TXN755497,55.0,Male,Low Income,Jakarta,0.82,0.62,2021-09-18 21:13:12,2809002.66,E-Wallet,0.37,0.12,SESSION615033,282.41,0.61
CUST4925,PROD4253,TXN479535,43.0,Female,Low Income,Bandung,0.91,0.4,2021-12-22 16:41:32,1033120.62,Cash,0.27,0.06,SESSION896579,250.47,0.96
CUST4927,PROD1179,TXN270520,29.0,Other,Middle Income,Medan,0.39,0.54,2020-06-11 15:05:00,2240143.91,Cash,0.93,0.35,SESSION527006,88.73,0.21
CUST4928,PROD1911,TXN371716,44.0,Male,High Income,Bali,0.43,0.59,2020-01-25 14:04:53,2937324.55,Cash,0.29,0.49,SESSION451693,183.5,0.26
CUST4928,PROD4762,TXN142337,44.0,Male,High Income,Bali,0.89,0.19,2023-03-12 13:23:41,2646661.41,Cash,0.69,0.14,SESSION998667,214.36,0.03
CUST4930,PROD1173,TXN940174,61.0,Male,High Income,Bali,0.99,0.87,2021-11-11 12:05:20,405079.97,E-Wallet,0.21,0.08,SESSION102643,63.88,0.1
CUST4936,PROD4380,TXN937156,23.0,Female,Middle Income,Jakarta,0.37,0.13,2021-05-12 17:18:55,1614121.62,Cash,0.63,0.38,SESSION923179,175.57,0.45
CUST4937,PROD2666,TXN458800,62.0,Male,Middle Income,Bandung,0.96,0.68,2020-03-18 02:02:12,1880496.16,E-Wallet,0.7,0.21,SESSION700285,264.23,0.14
CUST4939,PROD3258,TXN503181,23.0,Male,Middle Income,Surabaya,0.69,0.35,2023-03-14 17:13:27,2450643.45,Credit Card,0.71,0.07,SESSION232096,296.91,0.21
CUST4942,PROD3553,TXN145765,49.0,Male,Low Income,Jakarta,0.88,0.36,2023-11-13 10:01:51,1225274.01,Cash,0.44,0.36,SESSION659845,122.12,0.63
CUST4943,PROD5761,TXN574227,34.0,Male,Low Income,Bali,0.26,0.52,2021-01-06 08:51:34,1717853.51,Credit Card,0.04,0.25,SESSION537570,212.52,0.47
CUST4943,PROD2097,TXN621087,34.0,Male,Low Income,Bali,0.71,0.54,2021-02-22 06:59:44,2664238.89,Credit Card,0.37,0.49,SESSION997371,284.89,0.92
CUST4944,PROD3326,TXN606696,26.0,Other,Low Income,Bandung,0.62,0.34,2022-07-09 09:03:27,1238188.63,Cash,0.09,0.09,SESSION858542,90.66,0.3
CUST4947,PROD2881,TXN180320,30.0,Other,Middle Income,Medan,0.11,0.35,2023-06-04 09:05:11,2026701.62,Cash,0.86,0.25,SESSION244846,247.32,0.1
CUST4948,PROD5981,TXN901929,23.0,Male,High Income,Jakarta,0.78,0.4,2023-01-29 11:20:57,552346.58,Credit Card,0.14,0.4,SESSION162355,193.23,0.46
CUST4949,PROD2815,TXN602466,41.0,Other,High Income,Bali,0.88,0.96,2023-12-14 05:11:54,737533.02,Credit Card,0.24,0.22,SESSION532024,283.41,0.82
CUST4951,PROD3405,TXN149496,34.0,Male,High Income,Surabaya,0.33,0.99,2024-06-24 01:26:07,1528259.6,Credit Card,0.13,0.27,SESSION529696,19.33,0.95
CUST4951,PROD4415,TXN176009,34.0,Male,High Income,Surabaya,0.86,0.86,2022-11-16 02:01:00,2791834.96,Cash,0.69,0.13,SESSION798005,152.55,0.64
CUST4954,PROD1773,TXN888076,19.0,Male,Middle Income,Surabaya,0.91,0.76,2023-02-12 19:59:05,557386.57,E-Wallet,0.8,0.46,SESSION782008,104.58,0.34
CUST4954,PROD2805,TXN685282,19.0,Male,Middle Income,Surabaya,0.69,0.81,2024-08-10 11:46:46,1050137.13,Cash,0.47,0.03,SESSION479624,64.8,0.62
CUST4960,PROD1729,TXN929175,21.0,Male,High Income,Bali,0.43,0.81,2024-04-02 16:37:15,247089.79,Cash,0.8,0.03,SESSION592882,5.38,0.44
CUST4961,PROD3914,TXN351709,35.0,Female,Middle Income,Bali,0.21,0.51,2024-07-17 06:47:10,2039777.9,Cash,0.62,0.06,SESSION346540,5.06,0.18
CUST4964,PROD5571,TXN168392,59.0,Female,Middle Income,Medan,0.35,0.34,2021-04-13 21:20:09,2183746.64,Cash,0.53,0.19,SESSION330453,17.26,0.54
CUST4965,PROD2571,TXN233430,51.0,Male,Low Income,Bandung,0.71,0.34,2020-05-12 08:01:44,1322579.23,Credit Card,0.6,0.01,SESSION725655,159.48,0.95
CUST4965,PROD5270,TXN803258,51.0,Male,Low Income,Bandung,0.59,0.52,2022-06-11 01:37:34,272453.09,Credit Card,0.05,0.32,SESSION960618,257.33,0.44
CUST4966,PROD2575,TXN721726,37.0,Female,Middle Income,Jakarta,0.22,0.14,2022-11-08 01:19:40,1505899.64,Cash,0.31,0.07,SESSION926672,93.68,0.08
CUST4968,PROD3089,TXN917960,18.0,Other,Low Income,Bandung,0.26,0.78,2024-11-08 14:31:59,1080823.13,Cash,0.07,0.08,SESSION440232,219.49,0.4
CUST4971,PROD4296,TXN289525,22.0,Other,Middle Income,Bandung,0.96,0.98,2023-12-17 23:49:22,2535105.13,Credit Card,0.76,0.15,SESSION381903,217.06,0.67
CUST4977,PROD1856,TXN633739,20.0,Female,High Income,Jakarta,0.32,0.25,2024-09-24 00:57:30,253577.54,Cash,0.25,0.31,SESSION511332,143.03,0.61
CUST4977,PROD3324,TXN633987,20.0,Female,High Income,Jakarta,0.65,0.73,2020-12-26 22:33:18,999404.38,E-Wallet,0.51,0.06,SESSION492451,85.58,0.16
CUST4981,PROD3758,TXN281351,31.0,Female,Low Income,Jakarta,1.0,0.37,2024-01-27 00:15:11,441996.12,E-Wallet,0.8,0.33,SESSION831826,231.38,0.2
CUST4982,PROD1871,TXN124189,59.0,Other,Low Income,Surabaya,0.15,0.15,2023-07-08 07:40:37,832171.76,Credit Card,0.69,0.43,SESSION462848,116.92,0.3
CUST4983,PROD2401,TXN487783,49.0,Other,Middle Income,Jakarta,0.84,0.14,2024-01-15 23:48:13,2199720.48,E-Wallet,0.76,0.07,SESSION624593,170.79,0.5
CUST4988,PROD3273,TXN464066,25.0,Other,Middle Income,Surabaya,0.78,0.41,2021-11-06 10:59:13,2529173.69,Credit Card,0.77,0.27,SESSION953533,90.41,0.71
CUST4989,PROD3954,TXN747898,56.0,Male,Low Income,Bandung,0.19,0.44,2021-03-21 07:49:20,205242.78,Cash,0.08,0.36,SESSION775684,166.12,0.66
CUST4991,PROD2732,TXN118379,40.0,Other,Low Income,Bandung,0.8,0.19,2023-03-04 01:14:37,2266278.3,Credit Card,0.87,0.22,SESSION316489,106.87,0.14
CUST4993,PROD3433,TXN730912,35.0,Male,Middle Income,Medan,0.76,0.31,2020-07-07 22:45:06,2839097.58,E-Wallet,0.04,0.38,SESSION246023,253.79,0.62
CUST4994,PROD2402,TXN480984,22.0,Male,Low Income,Jakarta,0.26,0.2,2020-04-01 03:16:53,2631391.26,Credit Card,0.27,0.05,SESSION360231,264.65,0.29
CUST4995,PROD1547,TXN453839,24.0,Male,Low Income,Bali,0.97,0.94,2020-06-17 06:32:40,1503060.77,E-Wallet,0.74,0.3,SESSION168268,155.01,0.68
CUST5000,PROD3749,TXN391395,65.0,Male,Middle Income,Medan,0.46,0.63,2020-12-22 15:40:16,2877840.42,Credit Card,0.83,0.11,SESSION333211,157.61,0.15
CUST5004,PROD5806,TXN989473,64.0,Male,Low Income,Bandung,0.33,0.38,2022-10-18 14:56:38,2943512.55,E-Wallet,0.26,0.24,SESSION862100,217.58,0.27
CUST5012,PROD2606,TXN342968,21.0,Male,High Income,Bali,0.66,0.74,2024-08-21 12:40:43,2076270.55,Credit Card,0.37,0.13,SESSION750583,250.14,0.85
CUST5013,PROD2338,TXN831966,27.0,Female,Low Income,Bali,0.16,0.63,2023-12-27 09:41:27,537120.03,Credit Card,0.29,0.39,SESSION230047,46.96,0.54
CUST5018,PROD3706,TXN556106,31.0,Female,High Income,Surabaya,0.24,0.59,2022-03-10 04:48:57,948520.63,Cash,0.94,0.35,SESSION674674,147.19,0.75
CUST5021,PROD5190,TXN238635,63.0,Other,Low Income,Bali,0.22,0.59,2023-07-24 13:11:04,1129560.93,Cash,0.54,0.08,SESSION583379,177.95,0.37
CUST5023,PROD2269,TXN276276,56.0,Female,Low Income,Medan,0.95,0.88,2021-02-01 04:44:07,2018219.98,Credit Card,0.4,0.06,SESSION954072,285.46,0.62
CUST5025,PROD5335,TXN353679,23.0,Male,High Income,Jakarta,0.16,0.25,2023-04-17 22:42:28,2157521.87,Cash,0.53,0.27,SESSION473588,107.27,0.36
CUST5026,PROD2701,TXN843287,24.0,Male,Low Income,Bandung,0.71,0.5,2020-05-07 10:19:02,2371238.7,E-Wallet,0.2,0.39,SESSION969736,231.6,0.05
CUST5030,PROD2762,TXN416796,53.0,Male,Middle Income,Bali,0.77,0.91,2024-02-25 16:00:09,1576968.55,Cash,0.75,0.45,SESSION218488,126.06,0.45
CUST5031,PROD2845,TXN602811,47.0,Female,Low Income,Surabaya,0.52,0.64,2023-10-19 08:12:40,958619.32,Cash,0.42,0.35,SESSION295445,101.11,0.54
CUST5033,PROD5005,TXN479072,31.0,Other,High Income,Bali,0.34,0.16,2024-05-02 00:14:33,1989314.41,E-Wallet,0.2,0.1,SESSION836001,271.59,0.72
CUST5033,PROD1835,TXN557252,31.0,Other,High Income,Bali,0.39,0.33,2022-03-06 23:42:58,2096800.01,Credit Card,0.64,0.03,SESSION247082,69.09,0.91
CUST5036,PROD3984,TXN385158,26.0,Female,Low Income,Bali,0.15,0.69,2020-11-18 09:06:21,2768883.94,Credit Card,0.85,0.26,SESSION852294,258.13,0.42
CUST5039,PROD4636,TXN624254,59.0,Female,Middle Income,Medan,0.44,0.59,2022-12-04 18:06:21,1844485.62,Cash,0.51,0.36,SESSION317685,110.79,0.49
CUST5040,PROD5369,TXN386139,30.0,Female,Middle Income,Jakarta,0.35,0.58,2023-03-09 05:15:07,636299.22,Cash,0.62,0.06,SESSION746207,201.6,0.28
CUST5043,PROD5026,TXN718468,33.0,Other,Low Income,Bali,0.65,0.47,2023-11-28 21:03:29,284291.81,Cash,0.79,0.19,SESSION708984,265.04,0.8
CUST5043,PROD1692,TXN736828,33.0,Other,Low Income,Bali,0.81,0.34,2024-07-10 13:24:42,2912446.47,Credit Card,0.55,0.09,SESSION444145,37.57,0.0
CUST5044,PROD5575,TXN707251,36.0,Other,Low Income,Bandung,0.69,0.85,2021-11-15 07:28:04,2215348.62,E-Wallet,0.19,0.42,SESSION306551,55.88,0.17
CUST5044,PROD5034,TXN602146,36.0,Other,Low Income,Bandung,0.95,0.91,2020-05-13 01:00:36,2547986.0,Credit Card,0.66,0.1,SESSION433989,189.64,0.12
CUST5049,PROD2436,TXN638952,32.0,Female,Middle Income,Bali,0.72,0.91,2022-07-17 20:05:55,1855231.79,Cash,0.9,0.31,SESSION245237,124.6,0.89
CUST5049,PROD5983,TXN636483,32.0,Female,Middle Income,Bali,0.13,0.55,2023-10-17 05:39:50,373458.89,E-Wallet,0.38,0.21,SESSION322529,88.1,0.45
CUST5053,PROD3859,TXN447537,52.0,Female,Middle Income,Medan,0.59,0.28,2024-06-01 18:22:50,1588647.05,Credit Card,0.1,0.07,SESSION436615,141.29,0.22
CUST5054,PROD3691,TXN158602,60.0,Female,Middle Income,Jakarta,0.53,0.92,2024-10-13 22:42:13,1636638.66,E-Wallet,0.58,0.21,SESSION957238,158.97,0.82
CUST5054,PROD3866,TXN415846,60.0,Female,Middle Income,Jakarta,0.86,0.99,2022-07-08 10:17:52,1272163.25,Cash,0.88,0.07,SESSION177462,106.9,0.75
CUST5059,PROD5110,TXN900259,56.0,Female,Middle Income,Bandung,0.79,0.58,2023-10-01 16:46:10,1145053.1,E-Wallet,0.17,0.43,SESSION931704,120.82,0.58
CUST5059,PROD1607,TXN974751,56.0,Female,Middle Income,Bandung,0.24,0.13,2020-10-20 03:42:18,2038655.6,Cash,0.08,0.37,SESSION508939,220.45,0.96
CUST5060,PROD4491,TXN671599,26.0,Female,Middle Income,Bali,0.98,0.96,2022-11-29 05:44:29,2036749.96,Credit Card,0.53,0.25,SESSION347088,18.03,0.52
CUST5060,PROD3558,TXN130661,26.0,Female,Middle Income,Bali,0.79,0.86,2023-07-08 15:40:37,766622.42,Credit Card,0.25,0.44,SESSION683111,23.74,0.32
CUST5061,PROD5687,TXN791204,41.0,Male,High Income,Bandung,0.91,0.34,2021-02-23 21:25:51,1622557.84,Credit Card,0.81,0.26,SESSION847988,121.16,0.56
CUST5063,PROD4382,TXN150714,62.0,Male,High Income,Medan,0.52,0.35,2020-12-25 23:13:29,1150593.04,Cash,0.1,0.28,SESSION988002,131.46,0.18
CUST5071,PROD1972,TXN867056,49.0,Other,Low Income,Bandung,0.37,0.55,2022-05-19 20:21:43,271493.67,Cash,0.15,0.01,SESSION617149,107.99,0.54
CUST5071,PROD3234,TXN388621,49.0,Other,Low Income,Bandung,0.46,0.4,2021-05-21 16:40:33,113570.38,Credit Card,0.06,0.16,SESSION574197,198.82,0.53
CUST5075,PROD1070,TXN555498,59.0,Female,Low Income,Bali,0.73,0.1,2022-03-03 09:05:46,106772.9,Credit Card,0.89,0.04,SESSION243849,55.28,0.08
CUST5079,PROD4485,TXN439242,35.0,Other,Low Income,Surabaya,0.15,0.97,2023-07-18 04:23:34,2038198.34,E-Wallet,0.63,0.24,SESSION812410,279.99,0.43
CUST5081,PROD1268,TXN809788,56.0,Other,High Income,Surabaya,0.69,0.47,2020-12-20 07:10:49,2118271.4,E-Wallet,0.82,0.14,SESSION618346,29.64,0.07
CUST5083,PROD1716,TXN513418,31.0,Female,High Income,Bali,0.57,0.37,2022-11-24 23:52:59,597135.8,Cash,0.92,0.37,SESSION891196,161.97,0.08
CUST5088,PROD2506,TXN845728,59.0,Male,Low Income,Surabaya,0.37,0.28,2021-04-03 17:23:12,1036278.98,E-Wallet,0.46,0.4,SESSION880609,111.71,0.18
CUST5089,PROD2759,TXN646204,25.0,Female,Middle Income,Medan,0.39,0.96,2021-10-25 00:14:34,1262136.83,Credit Card,0.33,0.23,SESSION729954,142.22,0.61
CUST5092,PROD4507,TXN640779,32.0,Other,High Income,Surabaya,0.94,0.93,2020-10-27 05:31:28,849690.26,Credit Card,0.41,0.43,SESSION690510,264.61,0.88
CUST5093,PROD1004,TXN796154,25.0,Male,Middle Income,Jakarta,0.66,0.89,2022-02-17 06:49:18,2611632.41,E-Wallet,0.13,0.06,SESSION467909,260.57,0.99
CUST5094,PROD5405,TXN172678,60.0,Male,Middle Income,Medan,0.77,0.76,2022-05-28 01:41:06,2713370.98,Cash,0.04,0.17,SESSION124040,203.22,0.08
CUST5095,PROD5358,TXN485524,29.0,Other,High Income,Bali,0.68,0.94,2021-07-26 23:11:38,2486406.42,Credit Card,0.33,0.47,SESSION210672,108.23,0.34
CUST5101,PROD3745,TXN166030,29.0,Male,Middle Income,Jakarta,0.32,0.4,2020-08-23 02:38:11,2842131.49,E-Wallet,0.27,0.21,SESSION108987,20.62,0.97
CUST5101,PROD5551,TXN137384,29.0,Male,Middle Income,Jakarta,0.79,0.65,2021-10-13 18:30:39,301393.3,Cash,0.52,0.03,SESSION497707,126.7,0.67
CUST5105,PROD2531,TXN474361,57.0,Other,Low Income,Jakarta,0.7,0.52,2022-04-13 22:16:24,1132172.13,E-Wallet,0.65,0.07,SESSION398970,118.54,0.86
CUST5106,PROD1266,TXN872520,61.0,Female,Middle Income,Medan,0.89,0.18,2022-02-16 18:00:36,1857262.86,Cash,0.45,0.06,SESSION779927,30.76,0.86
CUST5107,PROD4111,TXN451891,23.0,Other,Low Income,Medan,0.45,0.11,2020-10-12 00:10:27,892380.59,Credit Card,0.81,0.37,SESSION183112,196.81,0.59
CUST5108,PROD1808,TXN553007,27.0,Male,Low Income,Bandung,0.38,0.6,2021-07-01 06:28:28,536410.36,Credit Card,0.67,0.29,SESSION966575,158.17,0.77
CUST5112,PROD4842,TXN801372,34.0,Male,Low Income,Surabaya,0.36,0.38,2023-02-26 20:48:45,2499898.96,E-Wallet,0.2,0.01,SESSION587142,125.09,0.74
CUST5115,PROD3913,TXN590279,42.0,Male,Low Income,Medan,0.96,0.45,2023-10-28 10:50:07,2941930.23,Cash,0.8,0.41,SESSION243448,126.11,0.45
CUST5120,PROD3148,TXN172638,47.0,Other,Low Income,Bandung,0.35,0.97,2023-01-01 21:04:10,2441206.58,E-Wallet,0.17,0.32,SESSION938421,281.29,0.7
CUST5124,PROD2025,TXN492871,46.0,Female,Middle Income,Medan,0.17,0.65,2023-04-27 08:18:37,2214087.78,E-Wallet,0.01,0.49,SESSION500246,56.21,0.39
CUST5125,PROD1366,TXN315611,43.0,Other,High Income,Surabaya,0.15,0.34,2022-02-13 15:05:40,1972037.64,Credit Card,0.62,0.49,SESSION558412,129.25,0.62
CUST5126,PROD1367,TXN954449,21.0,Other,Low Income,Surabaya,0.35,0.59,2022-03-29 19:49:35,582176.38,E-Wallet,0.97,0.37,SESSION644279,164.88,0.27
CUST5127,PROD4059,TXN526803,55.0,Male,Low Income,Bali,0.85,0.57,2023-10-09 11:36:52,1379458.41,Credit Card,0.68,0.49,SESSION392123,7.66,0.11
CUST5128,PROD5683,TXN191707,64.0,Male,Low Income,Bali,0.3,0.89,2020-01-10 12:17:14,835458.87,Credit Card,0.68,0.36,SESSION472373,127.98,0.87
CUST5130,PROD5684,TXN961764,40.0,Female,Low Income,Bali,0.12,0.85,2023-09-24 21:30:08,321656.52,Credit Card,0.4,0.04,SESSION692658,289.46,0.64
CUST5131,PROD3763,TXN790783,38.0,Female,High Income,Bandung,0.94,0.94,2023-10-28 16:03:21,640936.42,E-Wallet,0.65,0.23,SESSION758264,154.27,0.06
CUST5136,PROD2785,TXN838953,41.0,Female,High Income,Surabaya,0.44,0.22,2022-11-09 14:57:55,976655.87,Credit Card,0.98,0.05,SESSION998096,169.01,0.43
CUST5140,PROD2444,TXN511523,48.0,Male,Middle Income,Bali,0.83,0.89,2023-08-26 05:10:40,2795703.6,E-Wallet,0.71,0.47,SESSION188962,54.63,0.83
CUST5142,PROD5413,TXN802453,27.0,Other,High Income,Jakarta,0.12,0.41,2024-03-02 12:09:01,2350412.32,Cash,0.48,0.37,SESSION526357,185.87,0.61
CUST5144,PROD2089,TXN633815,19.0,Female,High Income,Bandung,0.76,0.97,2023-02-17 07:21:30,1599196.65,E-Wallet,0.46,0.26,SESSION109982,15.53,0.71
CUST5145,PROD1572,TXN449888,27.0,Female,Low Income,Surabaya,0.66,0.2,2020-06-25 08:13:54,2879265.86,Cash,0.6,0.41,SESSION609557,59.88,0.15
CUST5149,PROD5179,TXN840677,19.0,Other,Low Income,Jakarta,0.58,0.93,2023-03-01 16:47:54,151571.15,Credit Card,0.57,0.13,SESSION317319,56.47,0.7
CUST5151,PROD3109,TXN858762,18.0,Other,High Income,Surabaya,0.27,0.56,2021-10-04 21:54:26,2442030.81,E-Wallet,0.23,0.28,SESSION673882,296.94,0.22
CUST5152,PROD3879,TXN425205,28.0,Male,Low Income,Bandung,0.5,0.5,2020-09-24 22:49:08,1193127.62,Credit Card,0.75,0.1,SESSION185383,59.15,0.18
CUST5152,PROD2394,TXN348595,28.0,Male,Low Income,Bandung,0.28,0.89,2020-07-23 03:11:27,2818479.48,Credit Card,0.91,0.49,SESSION916161,210.27,0.6
CUST5152,PROD5441,TXN546997,28.0,Male,Low Income,Bandung,0.66,0.42,2020-04-09 16:31:01,2314601.83,Credit Card,0.12,0.3,SESSION393270,127.71,0.49
CUST5158,PROD1182,TXN557469,20.0,Female,Low Income,Surabaya,0.19,0.26,2023-09-07 20:20:29,1515500.91,Cash,0.82,0.16,SESSION385858,45.94,0.67
CUST5160,PROD4749,TXN473028,18.0,Female,Low Income,Bandung,0.1,0.41,2023-12-05 01:00:45,2137537.93,Cash,0.62,0.38,SESSION555670,229.33,0.28
CUST5160,PROD5432,TXN240046,18.0,Female,Low Income,Bandung,0.53,1.0,2020-09-21 14:05:21,1392302.89,Cash,0.94,0.41,SESSION965545,63.44,0.31
CUST5162,PROD3356,TXN342601,63.0,Male,High Income,Surabaya,0.67,0.16,2022-06-30 00:15:58,1039329.09,E-Wallet,0.01,0.13,SESSION845033,220.53,0.35
CUST5163,PROD4938,TXN268856,23.0,Other,Middle Income,Bandung,0.12,0.41,2021-01-26 13:56:13,1800871.27,Credit Card,0.42,0.12,SESSION663120,27.14,0.08
CUST5172,PROD3993,TXN666857,20.0,Female,Low Income,Jakarta,0.85,0.49,2023-04-09 07:46:38,1990110.04,E-Wallet,0.22,0.16,SESSION170380,260.1,0.6
CUST5176,PROD1467,TXN908345,23.0,Male,Low Income,Bandung,0.46,0.19,2022-12-11 03:21:27,802748.2,Cash,0.42,0.43,SESSION376329,70.2,0.54
CUST5176,PROD4703,TXN249826,23.0,Male,Low Income,Bandung,0.52,0.11,2021-10-07 00:04:19,1790037.02,E-Wallet,0.2,0.47,SESSION479866,168.76,0.4
CUST5179,PROD5597,TXN908009,27.0,Male,Middle Income,Jakarta,0.13,0.75,2024-11-09 10:18:40,1480861.68,Cash,0.82,0.18,SESSION442637,122.89,0.5
CUST5180,PROD3729,TXN656898,38.0,Female,Low Income,Bandung,0.26,0.29,2022-11-30 09:36:35,773533.89,Cash,0.19,0.43,SESSION167048,288.61,0.28
CUST5181,PROD2074,TXN764946,32.0,Female,Low Income,Surabaya,0.47,0.85,2021-03-04 01:45:57,580754.39,E-Wallet,0.2,0.44,SESSION235002,208.21,0.0
CUST5184,PROD2892,TXN755045,36.0,Male,Middle Income,Medan,0.98,0.54,2023-01-07 09:51:17,1273444.13,E-Wallet,0.95,0.48,SESSION447995,285.02,0.97
CUST5184,PROD2082,TXN330365,36.0,Male,Middle Income,Medan,0.96,0.77,2020-04-22 04:28:17,418069.08,E-Wallet,0.01,0.33,SESSION771737,124.22,0.5
CUST5185,PROD3828,TXN447411,44.0,Female,High Income,Surabaya,0.49,0.21,2023-04-25 14:01:26,2512782.67,E-Wallet,0.07,0.17,SESSION117113,36.25,0.09
CUST5185,PROD3423,TXN519829,44.0,Female,High Income,Surabaya,0.81,0.36,2024-10-11 22:53:56,1745792.83,Cash,0.32,0.35,SESSION984708,173.96,0.14
CUST5186,PROD2160,TXN606689,48.0,Other,High Income,Bali,0.73,0.13,2022-12-14 05:29:15,388751.85,E-Wallet,0.01,0.17,SESSION170411,254.27,0.48
CUST5189,PROD5661,TXN777162,51.0,Male,Middle Income,Jakarta,0.53,0.84,2020-05-24 17:56:33,1727283.98,E-Wallet,0.99,0.22,SESSION535142,80.01,0.26
CUST5190,PROD4604,TXN212574,49.0,Other,Middle Income,Medan,0.79,0.64,2022-11-23 00:27:44,2894436.58,Credit Card,0.68,0.21,SESSION134084,154.3,0.65
CUST5190,PROD2193,TXN422557,49.0,Other,Middle Income,Medan,0.67,0.94,2021-05-21 05:14:27,2649803.28,Cash,0.59,0.45,SESSION959381,194.05,0.26
CUST5192,PROD5481,TXN696480,31.0,Female,Low Income,Surabaya,0.83,0.71,2021-06-12 19:57:24,833828.35,E-Wallet,0.16,0.26,SESSION734340,112.74,0.75
CUST5192,PROD5624,TXN367090,31.0,Female,Low Income,Surabaya,0.23,0.63,2021-12-01 11:23:09,1673124.66,E-Wallet,0.85,0.13,SESSION690861,281.67,0.11
CUST5193,PROD5002,TXN660449,24.0,Other,Middle Income,Bandung,0.46,0.98,2020-05-17 18:07:34,2774205.88,Cash,0.67,0.06,SESSION568592,175.27,0.44
CUST5193,PROD5747,TXN863316,24.0,Other,Middle Income,Bandung,0.57,0.24,2024-07-14 18:01:37,2151748.54,E-Wallet,0.13,0.05,SESSION314976,50.84,0.19
CUST5194,PROD2457,TXN704406,55.0,Female,Middle Income,Surabaya,0.17,0.4,2021-03-12 03:45:15,2270656.33,Cash,0.38,0.46,SESSION256421,294.74,0.65
CUST5195,PROD3114,TXN124887,28.0,Male,Low Income,Medan,0.46,0.94,2021-05-26 14:02:04,994730.29,Credit Card,0.58,0.25,SESSION436223,251.93,0.61
CUST5196,PROD4473,TXN782913,40.0,Other,Middle Income,Bandung,0.17,0.59,2024-04-10 23:59:12,2123181.83,Cash,0.51,0.06,SESSION629666,7.83,0.82
CUST5196,PROD1510,TXN182438,40.0,Other,Middle Income,Bandung,0.98,0.51,2023-12-24 09:33:01,2925754.08,Credit Card,0.26,0.38,SESSION664320,18.04,0.69
CUST5198,PROD2196,TXN254280,57.0,Female,Middle Income,Jakarta,0.75,0.92,2023-11-24 00:47:04,518384.34,Credit Card,0.62,0.21,SESSION891690,273.5,0.78
