Product_ID,Category,Size,Color,Price,Rating,Launch_Date,Trending_Score,Weather,Event_Type,Url_Image
PROD2090,Coat,S,White,1165107.87,3.22,2022-11-01,0.34,Sunny,Casual Hangout,Final Product 1602-3201/PROD2090.jpg
PROD2306,Dress,XL,White,773681.8,3.78,2022-12-12,0.21,Rainy,Vacation,Final Product 1602-3201/PROD2306.jpg
PROD3698,Dress,L,Black,1924637.96,4.4,2020-07-24,0.2,Snowy,Business Meeting,Final Product 1602-3201/PROD3698.jpg
PROD1705,Jacket,S,Yellow,1596630.39,4.7,2022-01-26,0.35,Cloudy,Casual Hangout,Final Product 1602-3201/PROD1705.jpg
PROD1520,Jacket,M,Red,2298452.92,4.09,2020-04-15,0.18,Cloudy,Vacation,Final Product 1602-3201/PROD1520.jpg
PROD2380,Dress,L,Black,2178987.42,3.73,2020-09-30,0.96,Sunny,Sports Event,Final Product 1602-3201/PROD2380.jpg
PROD2233,Coat,XXL,Green,1441063.12,4.36,2020-04-05,0.43,Rainy,Vacation,Final Product 1602-3201/PROD2233.jpg
PROD1894,Suit,XXL,White,1464426.08,3.27,2020-07-06,0.86,Snowy,Wedding,Final Product 1602-3201/PROD1894.jpg
PROD4576,Suit,S,Black,1226304.1,3.57,2023-03-12,0.46,Sunny,Vacation,Final Product 1602-3201/PROD4576.jpg
PROD3302,Skirt,XXL,Red,1224075.52,4.75,2021-06-03,0.95,Sunny,Casual Hangout,Final Product 1602-3201/PROD3302.jpg
PROD4892,Coat,L,Red,1570124.39,4.4,2020-09-04,0.58,Snowy,Vacation,Final Product 1602-3201/PROD4892.jpg
PROD4400,Shirt,XXL,Yellow,2581421.59,4.57,2023-11-22,0.96,Snowy,Vacation,Final Product 1602-3201/PROD4400.jpg
PROD2221,Skirt,S,Green,579497.86,3.5,2024-08-02,0.88,Cloudy,Sports Event,Final Product 1602-3201/PROD2221.jpg
PROD5335,Dress,XXL,Black,1455188.82,3.92,2020-07-18,0.1,Sunny,Sports Event,Final Product 1602-3201/PROD5335.jpg
PROD1075,Skirt,S,Blue,515981.62,4.36,2024-09-15,0.11,Snowy,Casual Hangout,Final Product 1602-3201/PROD1075.jpg
PROD2895,Coat,L,Green,2295929.7,4.74,2020-09-30,0.85,Snowy,Casual Hangout,Final Product 1602-3201/PROD2895.jpg
PROD5079,Dress,S,Black,2962448.44,3.28,2023-07-06,0.74,Cloudy,Business Meeting,Final Product 1602-3201/PROD5079.jpg
PROD1123,Jacket,L,White,675740.32,3.15,2024-11-07,0.17,Cloudy,Business Meeting,Final Product 1602-3201/PROD1123.jpg
PROD2228,Dress,XL,Black,1785171.4,3.97,2022-04-11,0.31,Snowy,Sports Event,Final Product 1602-3201/PROD2228.jpg
PROD4538,Shirt,XXL,White,2185265.24,3.57,2024-03-27,0.59,Rainy,Casual Hangout,Final Product 1602-3201/PROD4538.jpg
PROD3186,Dress,L,Green,346951.84,3.07,2021-12-16,0.55,Snowy,Vacation,Final Product 1602-3201/PROD3186.jpg
PROD4769,Jacket,L,Red,100492.31,4.23,2023-05-23,0.43,Snowy,Business Meeting,Final Product 1602-3201/PROD4769.jpg
PROD3432,Coat,L,Black,998577.27,4.89,2022-03-24,0.68,Sunny,Wedding,Final Product 1602-3201/PROD3432.jpg
PROD5583,Dress,S,Black,1414771.6,4.3,2020-12-28,0.43,Cloudy,Casual Hangout,Final Product 1602-3201/PROD5583.jpg
PROD1605,Skirt,M,Green,2272660.85,3.59,2024-07-21,0.45,Rainy,Vacation,Final Product 1602-3201/PROD1605.jpg
PROD4903,Jacket,XL,Green,216713.61,4.81,2022-04-02,0.18,Sunny,Business Meeting,Final Product 1602-3201/PROD4903.jpg
PROD5712,Skirt,M,Green,2051079.78,3.07,2020-08-03,0.73,Rainy,Wedding,Final Product 1602-3201/PROD5712.jpg
PROD1258,Skirt,XL,Black,874485.31,3.92,2022-04-22,0.09,Snowy,Business Meeting,Final Product 1602-3201/PROD1258.jpg
PROD1604,Suit,L,Black,699904.14,3.69,2020-05-21,0.86,Snowy,Sports Event,Final Product 1602-3201/PROD1604.jpg
PROD4303,Skirt,XL,Blue,184906.03,3.47,2024-02-16,0.24,Rainy,Sports Event,Final Product 1602-3201/PROD4303.jpg
PROD3479,Jacket,XXL,Red,1437073.63,3.69,2022-04-04,0.17,Sunny,Sports Event,Final Product 1602-3201/PROD3479.jpg
PROD4221,Suit,S,Blue,1461308.57,4.36,2023-07-27,0.67,Cloudy,Vacation,Final Product 1602-3201/PROD4221.jpg
PROD3875,Shirt,XL,Yellow,2617253.88,3.28,2021-07-12,0.2,Snowy,Casual Hangout,Final Product 1602-3201/PROD3875.jpg
PROD5637,Dress,XXL,Red,1499735.79,4.36,2020-04-17,0.72,Sunny,Business Meeting,Final Product 1602-3201/PROD5637.jpg
PROD3163,Coat,XL,Green,587946.7,4.06,2020-04-30,0.19,Rainy,Casual Hangout,Final Product 1602-3201/PROD3163.jpg
PROD4894,Coat,S,Black,2803446.59,3.92,2022-04-20,0.17,Snowy,Wedding,Final Product 1602-3201/PROD4894.jpg
PROD2336,Suit,XXL,Black,2422872.44,4.27,2023-03-21,0.6,Sunny,Casual Hangout,Final Product 1602-3201/PROD2336.jpg
PROD1517,Jacket,S,Yellow,2146512.11,3.1,2024-03-23,0.09,Rainy,Sports Event,Final Product 1602-3201/PROD1517.jpg
PROD1681,Dress,L,Blue,659794.86,3.71,2020-06-13,0.74,Sunny,Sports Event,Final Product 1602-3201/PROD1681.jpg
PROD4130,Shirt,S,Blue,1950859.11,4.74,2024-07-18,0.02,Snowy,Casual Hangout,Final Product 1602-3201/PROD4130.jpg
PROD2325,Shirt,XL,Blue,2004350.29,4.63,2024-05-31,0.49,Cloudy,Sports Event,Final Product 1602-3201/PROD2325.jpg
PROD5025,Shirt,L,Blue,1822110.98,3.75,2024-08-24,0.47,Sunny,Casual Hangout,Final Product 1602-3201/PROD5025.jpg
PROD3802,Coat,XL,White,1681927.83,4.15,2023-03-18,0.93,Cloudy,Vacation,Final Product 1602-3201/PROD3802.jpg
PROD2008,Coat,XL,Red,683542.7,3.33,2020-04-27,0.81,Rainy,Sports Event,Final Product 1602-3201/PROD2008.jpg
PROD4689,Suit,S,Black,979280.33,3.87,2021-02-26,0.38,Snowy,Vacation,Final Product 1602-3201/PROD4689.jpg
PROD3900,Shirt,L,White,2126749.9,3.87,2020-03-29,0.7,Sunny,Vacation,Final Product 1602-3201/PROD3900.jpg
PROD4302,Coat,XXL,White,2338799.16,3.4,2022-10-06,0.61,Cloudy,Vacation,Final Product 1602-3201/PROD4302.jpg
PROD2410,Skirt,XXL,Yellow,905824.79,4.65,2023-11-05,0.75,Cloudy,Wedding,Final Product 1602-3201/PROD2410.jpg
PROD2889,Jacket,S,Red,1982671.86,3.55,2020-05-19,0.98,Sunny,Casual Hangout,Final Product 1602-3201/PROD2889.jpg
PROD1951,Dress,S,Blue,1304106.09,4.4,2023-01-05,0.31,Cloudy,Vacation,Final Product 1602-3201/PROD1951.jpg
PROD5587,Suit,XXL,Yellow,2363917.3,3.81,2020-05-20,0.67,Snowy,Vacation,Final Product 1602-3201/PROD5587.jpg
PROD2466,Skirt,XXL,Green,165146.66,4.88,2020-07-31,0.25,Cloudy,Vacation,Final Product 1602-3201/PROD2466.jpg
PROD1469,Dress,XXL,Black,2992367.91,3.77,2022-08-15,0.62,Cloudy,Casual Hangout,Final Product 1602-3201/PROD1469.jpg
PROD5807,Jacket,M,Yellow,812665.72,3.9,2020-09-10,0.51,Sunny,Casual Hangout,Final Product 1602-3201/PROD5807.jpg
PROD4990,Coat,XXL,Blue,573341.75,4.77,2023-06-12,0.59,Sunny,Casual Hangout,Final Product 1602-3201/PROD4990.jpg
PROD2546,Jacket,XXL,Black,962106.49,3.05,2021-03-02,0.72,Cloudy,Business Meeting,Final Product 1602-3201/PROD2546.jpg
PROD1348,Coat,XXL,Red,1664486.2,3.14,2024-07-02,0.5,Snowy,Sports Event,Final Product 1602-3201/PROD1348.jpg
PROD1087,Jacket,XL,Yellow,2581019.74,3.09,2021-06-28,0.78,Rainy,Business Meeting,Final Product 1602-3201/PROD1087.jpg
PROD5534,Skirt,XXL,Red,546942.28,4.86,2024-01-05,0.8,Sunny,Casual Hangout,Final Product 1602-3201/PROD5534.jpg
PROD2757,Dress,S,Red,1440346.89,4.2,2022-10-08,0.5,Rainy,Vacation,Final Product 1602-3201/PROD2757.jpg
PROD4443,Suit,L,Red,1439198.3,3.28,2021-08-02,0.74,Sunny,Casual Hangout,Final Product 1602-3201/PROD4443.jpg
PROD3550,Skirt,XL,White,2367181.17,3.63,2022-11-30,0.1,Snowy,Business Meeting,Final Product 1602-3201/PROD3550.jpg
PROD1612,Shirt,S,Blue,1072416.73,3.02,2021-10-09,0.42,Sunny,Wedding,Final Product 1602-3201/PROD1612.jpg
PROD5370,Jacket,M,Red,1421539.5,4.33,2023-09-11,0.72,Cloudy,Sports Event,Final Product 1602-3201/PROD5370.jpg
PROD4514,Coat,M,Green,790756.7,3.93,2020-12-03,0.17,Rainy,Wedding,Final Product 1602-3201/PROD4514.jpg
PROD3597,Suit,XL,White,815030.96,4.38,2021-10-25,0.66,Rainy,Vacation,Final Product 1602-3201/PROD3597.jpg
PROD4979,Shirt,L,Black,940094.23,4.29,2022-05-31,0.29,Sunny,Business Meeting,Final Product 1602-3201/PROD4979.jpg
PROD2658,Dress,XL,Red,2213796.94,4.86,2023-12-02,0.0,Sunny,Vacation,Final Product 1602-3201/PROD2658.jpg
PROD3089,Dress,L,Black,341560.87,4.05,2022-01-16,0.64,Rainy,Business Meeting,Final Product 1602-3201/PROD3089.jpg
PROD5948,Jacket,L,Yellow,1702856.61,3.01,2020-05-17,0.29,Snowy,Wedding,Final Product 1602-3201/PROD5948.jpg
PROD1504,Shirt,XL,Black,407648.15,3.63,2020-06-20,0.11,Rainy,Business Meeting,Final Product 1602-3201/PROD1504.jpg
PROD3881,Shirt,S,Blue,1663843.76,4.6,2023-04-27,0.37,Cloudy,Sports Event,Final Product 1602-3201/PROD3881.jpg
PROD1111,Jacket,XL,Red,1924229.95,4.47,2024-01-24,0.12,Snowy,Wedding,Final Product 1602-3201/PROD1111.jpg
PROD2811,Skirt,XXL,Green,2419978.98,3.67,2024-04-22,0.24,Rainy,Sports Event,Final Product 1602-3201/PROD2811.jpg
PROD1680,Suit,M,Yellow,469738.78,4.14,2024-05-20,0.09,Cloudy,Sports Event,Final Product 1602-3201/PROD1680.jpg
PROD4685,Jacket,S,Black,2753964.12,3.18,2023-10-24,0.9,Cloudy,Sports Event,Final Product 1602-3201/PROD4685.jpg
PROD1030,Coat,XXL,Red,1019814.76,4.29,2022-09-22,0.06,Cloudy,Business Meeting,Final Product 1602-3201/PROD1030.jpg
PROD5556,Coat,M,Red,130227.33,4.75,2022-01-30,0.88,Snowy,Vacation,Final Product 1602-3201/PROD5556.jpg
PROD4828,Dress,XXL,Green,856869.99,4.76,2021-08-23,0.29,Sunny,Sports Event,Final Product 1602-3201/PROD4828.jpg
PROD2928,Coat,XL,Green,330375.59,4.08,2020-08-09,0.98,Sunny,Business Meeting,Final Product 1602-3201/PROD2928.jpg
PROD3005,Dress,S,Yellow,1570414.05,4.56,2022-06-10,0.64,Sunny,Casual Hangout,Final Product 1602-3201/PROD3005.jpg
PROD1942,Dress,L,Green,1365770.34,4.42,2023-05-23,0.96,Snowy,Vacation,Final Product 1602-3201/PROD1942.jpg
PROD3251,Jacket,S,Black,2648709.92,3.04,2020-07-14,0.47,Sunny,Vacation,Final Product 1602-3201/PROD3251.jpg
PROD1533,Coat,M,Green,997938.84,3.3,2021-02-02,0.09,Cloudy,Wedding,Final Product 1602-3201/PROD1533.jpg
PROD2398,Suit,M,Black,2719452.13,4.39,2024-05-02,0.88,Sunny,Vacation,Final Product 1602-3201/PROD2398.jpg
PROD4106,Suit,M,Green,1134294.05,4.36,2024-04-26,0.11,Rainy,Wedding,Final Product 1602-3201/PROD4106.jpg
PROD3926,Dress,XXL,Green,997023.68,3.33,2020-11-02,0.65,Snowy,Sports Event,Final Product 1602-3201/PROD3926.jpg
PROD4050,Shirt,L,Green,2627856.4,3.26,2023-09-05,0.77,Rainy,Vacation,Final Product 1602-3201/PROD4050.jpg
PROD3896,Suit,S,White,685823.51,3.14,2024-07-21,0.56,Snowy,Vacation,Final Product 1602-3201/PROD3896.jpg
PROD3677,Jacket,XXL,Red,2267153.07,3.41,2023-10-26,0.75,Cloudy,Business Meeting,Final Product 1602-3201/PROD3677.jpg
PROD3860,Skirt,XL,White,1358747.96,3.63,2023-10-23,0.88,Sunny,Casual Hangout,Final Product 1602-3201/PROD3860.jpg
PROD4031,Shirt,XXL,White,1356368.42,4.4,2021-10-23,1.0,Sunny,Sports Event,Final Product 1602-3201/PROD4031.jpg
PROD5504,Jacket,M,Black,2728786.65,4.09,2021-02-12,0.1,Snowy,Vacation,Final Product 1602-3201/PROD5504.jpg
PROD5708,Coat,S,White,2024274.46,3.1,2020-10-09,0.39,Cloudy,Business Meeting,Final Product 1602-3201/PROD5708.jpg
PROD3541,Shirt,S,White,2895165.77,3.07,2024-07-01,0.87,Sunny,Sports Event,Final Product 1602-3201/PROD3541.jpg
PROD1513,Coat,XXL,Green,1312186.61,3.37,2022-12-06,0.97,Cloudy,Sports Event,Final Product 1602-3201/PROD1513.jpg
PROD5091,Suit,XXL,White,1779421.7,3.33,2023-12-18,0.52,Snowy,Wedding,Final Product 1602-3201/PROD5091.jpg
PROD5042,Suit,XXL,Black,141268.81,3.74,2020-04-26,0.75,Cloudy,Business Meeting,Final Product 1602-3201/PROD5042.jpg
PROD1768,Coat,M,Blue,2718426.19,4.14,2024-07-06,0.91,Snowy,Wedding,Final Product 1602-3201/PROD1768.jpg
PROD4097,Suit,S,Red,750510.19,4.57,2022-05-07,0.53,Rainy,Vacation,Final Product 1602-3201/PROD4097.jpg
PROD3235,Coat,XL,Red,1689853.77,3.01,2023-02-16,0.87,Cloudy,Sports Event,Final Product 1602-3201/PROD3235.jpg
PROD4101,Jacket,XXL,Yellow,1357432.85,4.27,2020-03-09,0.16,Rainy,Vacation,Final Product 1602-3201/PROD4101.jpg
PROD3630,Suit,M,Black,2583505.36,4.61,2020-10-18,0.38,Sunny,Business Meeting,Final Product 1602-3201/PROD3630.jpg
PROD2851,Coat,XXL,Yellow,1813708.03,3.24,2020-04-23,0.58,Snowy,Casual Hangout,Final Product 1602-3201/PROD2851.jpg
PROD4418,Shirt,L,Yellow,2076544.71,3.69,2020-03-13,0.91,Rainy,Sports Event,Final Product 1602-3201/PROD4418.jpg
PROD2297,Suit,M,Blue,958564.37,4.63,2022-02-18,0.81,Snowy,Sports Event,Final Product 1602-3201/PROD2297.jpg
PROD4758,Suit,L,Green,2680823.7,3.59,2022-04-12,0.02,Sunny,Sports Event,Final Product 1602-3201/PROD4758.jpg
PROD4128,Dress,XXL,Green,1300760.95,3.45,2022-11-19,0.71,Sunny,Sports Event,Final Product 1602-3201/PROD4128.jpg
PROD5413,Shirt,L,Blue,421618.81,3.39,2020-05-26,0.03,Sunny,Sports Event,Final Product 1602-3201/PROD5413.jpg
PROD1342,Shirt,XXL,Black,2537496.52,3.72,2024-05-10,0.75,Cloudy,Casual Hangout,Final Product 1602-3201/PROD1342.jpg
PROD1823,Suit,M,Yellow,246046.64,3.87,2020-11-13,0.47,Snowy,Sports Event,Final Product 1602-3201/PROD1823.jpg
PROD4933,Coat,S,Red,2420929.98,3.14,2021-07-07,0.05,Snowy,Casual Hangout,Final Product 1602-3201/PROD4933.jpg
PROD2403,Coat,XL,Black,760415.3,4.9,2023-10-03,0.57,Cloudy,Wedding,Final Product 1602-3201/PROD2403.jpg
PROD5869,Coat,S,White,1815279.36,4.84,2021-03-10,0.96,Snowy,Wedding,Final Product 1602-3201/PROD5869.jpg
PROD1104,Jacket,XXL,Black,2657133.97,4.94,2021-07-13,0.83,Sunny,Wedding,Final Product 1602-3201/PROD1104.jpg
PROD2816,Jacket,XL,Black,275103.8,4.32,2021-01-15,0.74,Sunny,Casual Hangout,Final Product 1602-3201/PROD2816.jpg
PROD5653,Skirt,L,Green,2624010.98,3.0,2023-03-29,0.35,Sunny,Business Meeting,Final Product 1602-3201/PROD5653.jpg
PROD1716,Shirt,M,Green,1038278.08,4.57,2023-12-31,0.29,Rainy,Vacation,Final Product 1602-3201/PROD1716.jpg
PROD2650,Skirt,XXL,Green,295728.51,4.97,2021-10-10,0.21,Rainy,Business Meeting,Final Product 1602-3201/PROD2650.jpg
PROD2751,Dress,M,Red,2048474.89,4.65,2020-10-08,0.23,Snowy,Sports Event,Final Product 1602-3201/PROD2751.jpg
PROD1532,Suit,XL,Blue,871285.29,3.34,2024-04-01,0.09,Rainy,Business Meeting,Final Product 1602-3201/PROD1532.jpg
PROD5756,Jacket,L,Yellow,2285086.7,3.38,2021-02-01,0.48,Cloudy,Business Meeting,Final Product 1602-3201/PROD5756.jpg
PROD3405,Suit,XL,Blue,2048705.59,3.31,2024-10-17,0.62,Snowy,Wedding,Final Product 1602-3201/PROD3405.jpg
PROD1801,Skirt,XXL,Green,1120389.79,3.4,2021-01-05,0.52,Sunny,Sports Event,Final Product 1602-3201/PROD1801.jpg
PROD2805,Dress,M,Yellow,593074.86,3.28,2022-08-15,0.29,Cloudy,Wedding,Final Product 1602-3201/PROD2805.jpg
PROD2779,Shirt,XXL,Yellow,753417.97,4.72,2020-11-05,0.41,Snowy,Business Meeting,Final Product 1602-3201/PROD2779.jpg
PROD2019,Coat,L,White,2885207.86,3.76,2022-07-09,0.87,Rainy,Casual Hangout,Final Product 1602-3201/PROD2019.jpg
PROD2790,Coat,XXL,White,2783876.58,3.9,2021-11-27,0.23,Snowy,Sports Event,Final Product 1602-3201/PROD2790.jpg
PROD5707,Suit,XXL,Black,730961.83,4.93,2024-08-26,0.04,Rainy,Vacation,Final Product 1602-3201/PROD5707.jpg
PROD5895,Dress,XXL,Green,355970.36,4.66,2021-11-08,0.92,Cloudy,Business Meeting,Final Product 1602-3201/PROD5895.jpg
PROD4264,Suit,XL,Red,2612988.98,3.49,2023-02-13,0.92,Rainy,Sports Event,Final Product 1602-3201/PROD4264.jpg
PROD1675,Coat,S,Yellow,2250966.38,4.95,2024-09-05,0.63,Sunny,Sports Event,Final Product 1602-3201/PROD1675.jpg
PROD1314,Shirt,M,Blue,566558.67,3.37,2020-06-09,0.99,Rainy,Sports Event,Final Product 1602-3201/PROD1314.jpg
PROD4615,Jacket,S,Yellow,1339459.47,4.79,2023-01-26,0.4,Cloudy,Sports Event,Final Product 1602-3201/PROD4615.jpg
PROD3543,Dress,XXL,Blue,418765.5,3.08,2023-03-29,0.43,Cloudy,Casual Hangout,Final Product 1602-3201/PROD3543.jpg
PROD2775,Coat,XXL,White,1560987.46,4.55,2020-05-22,0.19,Cloudy,Vacation,Final Product 1602-3201/PROD2775.jpg
PROD4631,Jacket,M,Red,2828939.89,4.51,2021-12-09,0.46,Cloudy,Wedding,Final Product 1602-3201/PROD4631.jpg
PROD3366,Jacket,S,White,731145.71,3.66,2023-10-31,0.96,Rainy,Vacation,Final Product 1602-3201/PROD3366.jpg
PROD2473,Jacket,L,Blue,2862502.8,3.58,2023-01-14,0.38,Cloudy,Business Meeting,Final Product 1602-3201/PROD2473.jpg
PROD5776,Skirt,S,Yellow,954394.38,4.39,2021-11-29,0.17,Cloudy,Business Meeting,Final Product 1602-3201/PROD5776.jpg
PROD5999,Suit,S,Red,1153237.15,4.44,2024-07-19,0.04,Cloudy,Casual Hangout,Final Product 1602-3201/PROD5999.jpg
PROD2978,Jacket,L,Green,2289265.18,4.07,2020-08-28,0.54,Sunny,Business Meeting,Final Product 1602-3201/PROD2978.jpg
PROD3801,Shirt,S,Yellow,326746.13,3.48,2021-07-09,0.21,Snowy,Vacation,Final Product 1602-3201/PROD3801.jpg
PROD5737,Suit,S,White,2369677.87,3.01,2022-08-13,0.85,Snowy,Vacation,Final Product 1602-3201/PROD5737.jpg
PROD5501,Shirt,XXL,Blue,2483189.92,4.2,2024-07-29,0.46,Rainy,Casual Hangout,Final Product 1602-3201/PROD5501.jpg
PROD3022,Suit,L,Green,2165304.64,3.13,2022-10-18,0.55,Cloudy,Business Meeting,Final Product 1602-3201/PROD3022.jpg
PROD2656,Dress,M,Red,2535223.07,3.97,2021-03-02,0.11,Cloudy,Wedding,Final Product 1602-3201/PROD2656.jpg
PROD2899,Coat,M,Red,346039.94,3.27,2022-09-08,0.43,Rainy,Vacation,Final Product 1602-3201/PROD2899.jpg
PROD5856,Dress,S,Red,1616057.39,3.86,2021-04-13,0.81,Snowy,Wedding,Final Product 1602-3201/PROD5856.jpg
PROD2951,Skirt,XL,Black,2469097.28,4.57,2021-03-11,0.59,Cloudy,Wedding,Final Product 1602-3201/PROD2951.jpg
PROD4975,Dress,XL,Yellow,1666921.89,3.6,2024-07-09,0.79,Snowy,Business Meeting,Final Product 1602-3201/PROD4975.jpg
PROD5251,Shirt,L,Yellow,2639258.32,3.54,2023-12-08,0.93,Sunny,Vacation,Final Product 1602-3201/PROD5251.jpg
PROD1019,Skirt,XL,Yellow,635380.58,3.06,2024-06-30,0.92,Sunny,Casual Hangout,Final Product 1602-3201/PROD1019.jpg
PROD5838,Dress,L,Green,1586003.68,4.38,2023-10-01,0.35,Snowy,Vacation,Final Product 1602-3201/PROD5838.jpg
PROD3215,Dress,XL,Blue,2768985.37,4.59,2024-07-06,0.83,Rainy,Wedding,Final Product 1602-3201/PROD3215.jpg
PROD1162,Jacket,XL,Black,1113343.53,3.65,2023-04-28,0.95,Snowy,Sports Event,Final Product 1602-3201/PROD1162.jpg
PROD3049,Skirt,L,Green,1433626.43,3.69,2024-05-14,0.15,Cloudy,Sports Event,Final Product 1602-3201/PROD3049.jpg
PROD4881,Shirt,L,Yellow,408899.41,4.36,2023-02-22,0.19,Snowy,Wedding,Final Product 1602-3201/PROD4881.jpg
PROD4138,Dress,XXL,Blue,1128044.28,4.18,2024-07-18,0.16,Cloudy,Vacation,Final Product 1602-3201/PROD4138.jpg
PROD1658,Dress,L,Green,2105875.75,4.93,2021-09-02,0.78,Sunny,Sports Event,Final Product 1602-3201/PROD1658.jpg
PROD2253,Dress,M,Black,938982.2,4.45,2021-06-09,0.74,Cloudy,Business Meeting,Final Product 1602-3201/PROD2253.jpg
PROD2877,Shirt,M,Blue,2016857.64,4.66,2021-10-06,0.97,Sunny,Wedding,Final Product 1602-3201/PROD2877.jpg
PROD1055,Shirt,XXL,Blue,151904.98,4.8,2021-07-08,0.49,Sunny,Wedding,Final Product 1602-3201/PROD1055.jpg
PROD3306,Coat,XXL,Blue,1065009.4,4.38,2024-10-27,0.34,Cloudy,Wedding,Final Product 1602-3201/PROD3306.jpg
PROD2700,Skirt,XXL,Green,2034565.96,3.29,2021-11-30,0.86,Snowy,Sports Event,Final Product 1602-3201/PROD2700.jpg
PROD4376,Dress,L,Blue,2516610.96,3.82,2021-12-28,0.68,Snowy,Sports Event,Final Product 1602-3201/PROD4376.jpg
PROD2266,Jacket,M,Red,1982651.38,4.9,2023-01-12,0.37,Rainy,Casual Hangout,Final Product 1602-3201/PROD2266.jpg
PROD2474,Coat,M,Red,2522967.58,3.18,2023-06-17,0.69,Sunny,Casual Hangout,Final Product 1602-3201/PROD2474.jpg
PROD4603,Skirt,M,Yellow,1558193.18,3.97,2024-09-27,0.02,Sunny,Sports Event,Final Product 1602-3201/PROD4603.jpg
PROD1407,Shirt,XXL,Blue,1294387.35,4.86,2022-12-29,0.57,Rainy,Vacation,Final Product 1602-3201/PROD1407.jpg
PROD1505,Coat,XXL,White,232829.51,3.3,2022-05-09,0.8,Sunny,Sports Event,Final Product 1602-3201/PROD1505.jpg
PROD3519,Coat,XL,Green,1719236.66,4.86,2020-12-14,0.63,Cloudy,Business Meeting,Final Product 1602-3201/PROD3519.jpg
PROD4083,Dress,L,Red,2266359.06,3.52,2020-10-10,0.83,Rainy,Vacation,Final Product 1602-3201/PROD4083.jpg
PROD3743,Skirt,XL,Yellow,1527463.32,3.58,2022-01-27,0.63,Rainy,Business Meeting,Final Product 1602-3201/PROD3743.jpg
PROD5874,Suit,XXL,White,2112783.78,3.53,2020-11-20,0.16,Rainy,Casual Hangout,Final Product 1602-3201/PROD5874.jpg
PROD2458,Suit,XL,Blue,303531.34,4.14,2022-10-25,0.18,Rainy,Business Meeting,Final Product 1602-3201/PROD2458.jpg
PROD1998,Coat,XL,Green,1657906.15,3.64,2023-08-02,0.4,Rainy,Wedding,Final Product 1602-3201/PROD1998.jpg
PROD3435,Shirt,S,Black,968742.35,3.76,2022-07-17,0.28,Snowy,Business Meeting,Final Product 1602-3201/PROD3435.jpg
PROD4438,Suit,L,Yellow,636553.83,4.82,2022-09-12,0.86,Sunny,Vacation,Final Product 1602-3201/PROD4438.jpg
PROD1461,Suit,S,Blue,2491525.09,4.15,2021-09-27,0.26,Sunny,Wedding,Final Product 1602-3201/PROD1461.jpg
PROD3409,Suit,XL,Blue,266243.21,3.23,2023-12-26,0.91,Cloudy,Wedding,Final Product 1602-3201/PROD3409.jpg
PROD3521,Skirt,L,Blue,1907181.35,3.9,2023-02-11,0.42,Rainy,Vacation,Final Product 1602-3201/PROD3521.jpg
PROD3799,Suit,L,White,2968408.53,4.9,2024-08-21,0.68,Cloudy,Business Meeting,Final Product 1602-3201/PROD3799.jpg
PROD3231,Dress,M,Yellow,2482240.35,4.08,2020-09-25,0.18,Rainy,Casual Hangout,Final Product 1602-3201/PROD3231.jpg
PROD3775,Suit,XL,Green,745446.69,4.47,2023-04-16,0.06,Cloudy,Wedding,Final Product 1602-3201/PROD3775.jpg
PROD4534,Skirt,XXL,Black,809522.53,4.94,2024-03-04,0.56,Snowy,Vacation,Final Product 1602-3201/PROD4534.jpg
PROD1737,Skirt,M,Black,168961.58,4.81,2024-11-12,0.32,Snowy,Casual Hangout,Final Product 1602-3201/PROD1737.jpg
PROD2874,Jacket,M,Blue,134340.88,4.43,2023-01-20,0.81,Rainy,Business Meeting,Final Product 1602-3201/PROD2874.jpg
PROD4589,Suit,L,Yellow,1990043.78,4.45,2024-05-30,0.61,Rainy,Vacation,Final Product 1602-3201/PROD4589.jpg
PROD1683,Dress,XXL,Red,2475369.77,4.48,2024-01-05,0.53,Snowy,Vacation,Final Product 1602-3201/PROD1683.jpg
PROD4412,Dress,M,Green,2017124.75,4.6,2022-05-24,0.16,Sunny,Business Meeting,Final Product 1602-3201/PROD4412.jpg
PROD3890,Suit,L,Blue,690990.46,3.31,2024-08-01,0.79,Sunny,Wedding,Final Product 1602-3201/PROD3890.jpg
PROD4039,Jacket,XL,Blue,2197766.33,3.18,2022-03-11,0.45,Rainy,Sports Event,Final Product 1602-3201/PROD4039.jpg
PROD1002,Shirt,XL,Red,1453904.09,3.88,2023-01-27,0.1,Snowy,Sports Event,Final Product 1602-3201/PROD1002.jpg
PROD4022,Jacket,L,Blue,509994.91,4.14,2021-02-10,0.22,Sunny,Vacation,Final Product 1602-3201/PROD4022.jpg
PROD2687,Suit,XXL,Yellow,1280250.91,3.07,2022-12-24,0.68,Cloudy,Casual Hangout,Final Product 1602-3201/PROD2687.jpg
PROD2600,Suit,M,Black,2588944.02,3.04,2021-03-13,0.85,Cloudy,Vacation,Final Product 1602-3201/PROD2600.jpg
PROD5428,Skirt,XL,White,2792576.74,4.68,2020-01-02,0.03,Snowy,Wedding,Final Product 1602-3201/PROD5428.jpg
PROD3474,Skirt,S,Green,2086735.68,4.39,2020-05-28,0.44,Cloudy,Sports Event,Final Product 1602-3201/PROD3474.jpg
PROD1725,Skirt,L,Black,2780882.27,3.02,2023-11-23,0.6,Sunny,Casual Hangout,Final Product 1602-3201/PROD1725.jpg
